-----Epoch 0 开始训练-----

Total step : 123000      Batch loss: 2.8232      Epoch average loss: 2.6578
Total step : 123100      Batch loss: 3.5782      Epoch average loss: 2.6577
Total step : 123200      Batch loss: 3.7827      Epoch average loss: 2.6575
Total step : 123300      Batch loss: 2.4506      Epoch average loss: 2.6575
Total step : 123400      Batch loss: 2.6662      Epoch average loss: 2.6573
Total step : 123500      Batch loss: 3.1252      Epoch average loss: 2.6571
Total step : 123600      Batch loss: 4.0358      Epoch average loss: 2.6570
Total step : 123700      Batch loss: 2.6378      Epoch average loss: 2.6569
Total step : 123800      Batch loss: 2.4661      Epoch average loss: 2.6567
Total step : 123900      Batch loss: 2.8020      Epoch average loss: 2.6566
Total step : 124000      Batch loss: 2.3581      Epoch average loss: 2.6563
Total step : 124100      Batch loss: 2.6656      Epoch average loss: 2.6562
Total step : 124200      Batch loss: 2.2765      Epoch average loss: 2.6562
Total step : 124300      Batch loss: 2.4724      Epoch average loss: 2.6561
Total step : 124400      Batch loss: 2.1357      Epoch average loss: 2.6559
Total step : 124500      Batch loss: 2.3959      Epoch average loss: 2.6558
Total step : 124600      Batch loss: 2.1601      Epoch average loss: 2.6559
Total step : 124700      Batch loss: 1.9963      Epoch average loss: 2.6557
Total step : 124800      Batch loss: 2.5699      Epoch average loss: 2.6557
Total step : 124900      Batch loss: 2.1966      Epoch average loss: 2.6556
Total step : 125000      Batch loss: 2.7643      Epoch average loss: 2.6555
Total step : 125100      Batch loss: 2.6483      Epoch average loss: 2.6554
Total step : 125200      Batch loss: 2.2484      Epoch average loss: 2.6553
Total step : 125300      Batch loss: 2.3972      Epoch average loss: 2.6553
Total step : 125400      Batch loss: 2.9914      Epoch average loss: 2.6552
Total step : 125500      Batch loss: 3.8856      Epoch average loss: 2.6550
Total step : 125600      Batch loss: 2.4047      Epoch average loss: 2.6548
Total step : 125700      Batch loss: 2.6343      Epoch average loss: 2.6548
Total step : 125800      Batch loss: 2.4442      Epoch average loss: 2.6547
Total step : 125900      Batch loss: 2.2775      Epoch average loss: 2.6543
Total step : 126000      Batch loss: 2.2849      Epoch average loss: 2.6541
Total step : 126100      Batch loss: 2.4323      Epoch average loss: 2.6541
Total step : 126200      Batch loss: 2.5989      Epoch average loss: 2.6541
Total step : 126300      Batch loss: 3.0333      Epoch average loss: 2.6540
Total step : 126400      Batch loss: 2.1625      Epoch average loss: 2.6537
Total step : 126500      Batch loss: 2.3697      Epoch average loss: 2.6536
Total step : 126600      Batch loss: 2.4969      Epoch average loss: 2.6536
Total step : 126700      Batch loss: 3.9769      Epoch average loss: 2.6535
Total step : 126800      Batch loss: 2.7229      Epoch average loss: 2.6536
Total step : 126900      Batch loss: 2.2945      Epoch average loss: 2.6534
Total step : 127000      Batch loss: 2.1061      Epoch average loss: 2.6533
Total step : 127100      Batch loss: 2.1011      Epoch average loss: 2.6533
Total step : 127200      Batch loss: 2.5614      Epoch average loss: 2.6532
Total step : 127300      Batch loss: 2.2866      Epoch average loss: 2.6532
Total step : 127400      Batch loss: 2.3708      Epoch average loss: 2.6530
Total step : 127500      Batch loss: 1.4886      Epoch average loss: 2.6530
Total step : 127600      Batch loss: 2.9053      Epoch average loss: 2.6529
Total step : 127700      Batch loss: 2.1649      Epoch average loss: 2.6527
Total step : 127800      Batch loss: 2.5422      Epoch average loss: 2.6525
Total step : 127900      Batch loss: 2.2888      Epoch average loss: 2.6523
Total step : 128000      Batch loss: 4.1076      Epoch average loss: 2.6522
Total step : 128100      Batch loss: 4.1125      Epoch average loss: 2.6520
Total step : 128200      Batch loss: 2.8712      Epoch average loss: 2.6519
Total step : 128300      Batch loss: 0.9262      Epoch average loss: 2.6518
Total step : 128400      Batch loss: 2.2868      Epoch average loss: 2.6517
Total step : 128500      Batch loss: 2.4376      Epoch average loss: 2.6517
Total step : 128600      Batch loss: 3.5557      Epoch average loss: 2.6516
Total step : 128700      Batch loss: 3.5050      Epoch average loss: 2.6516
Total step : 128800      Batch loss: 2.3494      Epoch average loss: 2.6515
Total step : 128900      Batch loss: 2.4914      Epoch average loss: 2.6514
Total step : 129000      Batch loss: 2.3270      Epoch average loss: 2.6511
Total step : 129100      Batch loss: 2.3792      Epoch average loss: 2.6509
Total step : 129200      Batch loss: 2.2618      Epoch average loss: 2.6508
Total step : 129300      Batch loss: 3.0353      Epoch average loss: 2.6507
Total step : 129400      Batch loss: 2.2535      Epoch average loss: 2.6505
Total step : 129500      Batch loss: 2.9681      Epoch average loss: 2.6504
Total step : 129600      Batch loss: 2.7589      Epoch average loss: 2.6501
Total step : 129700      Batch loss: 2.6629      Epoch average loss: 2.6501
Total step : 129800      Batch loss: 2.7932      Epoch average loss: 2.6499
Total step : 129900      Batch loss: 2.1555      Epoch average loss: 2.6499
Total step : 130000      Batch loss: 3.4209      Epoch average loss: 2.6497
Total step : 130100      Batch loss: 4.3923      Epoch average loss: 2.6495
Total step : 130200      Batch loss: 2.1871      Epoch average loss: 2.6493
Total step : 130300      Batch loss: 2.6115      Epoch average loss: 2.6493
Total step : 130400      Batch loss: 2.6672      Epoch average loss: 2.6491
Total step : 130500      Batch loss: 2.2410      Epoch average loss: 2.6490
Total step : 130600      Batch loss: 2.1621      Epoch average loss: 2.6488
Total step : 130700      Batch loss: 3.9057      Epoch average loss: 2.6487
Total step : 130800      Batch loss: 2.2916      Epoch average loss: 2.6485
Total step : 130900      Batch loss: 2.8390      Epoch average loss: 2.6486
Total step : 131000      Batch loss: 3.5524      Epoch average loss: 2.6486
Total step : 131100      Batch loss: 2.3898      Epoch average loss: 2.6483
Total step : 131200      Batch loss: 2.0720      Epoch average loss: 2.6482
Total step : 131300      Batch loss: 3.1623      Epoch average loss: 2.6483
Total step : 131400      Batch loss: 2.9214      Epoch average loss: 2.6482
Total step : 131500      Batch loss: 2.1464      Epoch average loss: 2.6481
Total step : 131600      Batch loss: 3.9925      Epoch average loss: 2.6480
Total step : 131700      Batch loss: 2.0257      Epoch average loss: 2.6478
Total step : 131800      Batch loss: 2.3811      Epoch average loss: 2.6476
Total step : 131900      Batch loss: 3.9047      Epoch average loss: 2.6476
Total step : 132000      Batch loss: 3.0732      Epoch average loss: 2.6474
Total step : 132100      Batch loss: 2.1384      Epoch average loss: 2.6475
Total step : 132200      Batch loss: 2.6191      Epoch average loss: 2.6472
Total step : 132300      Batch loss: 2.6588      Epoch average loss: 2.6470
Total step : 132400      Batch loss: 2.1781      Epoch average loss: 2.6470
Total step : 132500      Batch loss: 2.4268      Epoch average loss: 2.6470
Total step : 132600      Batch loss: 2.2370      Epoch average loss: 2.6469
Total step : 132700      Batch loss: 2.9270      Epoch average loss: 2.6468
Total step : 132800      Batch loss: 2.3010      Epoch average loss: 2.6467
Total step : 132900      Batch loss: 3.2912      Epoch average loss: 2.6467
Total step : 133000      Batch loss: 2.3901      Epoch average loss: 2.6466
Total step : 133100      Batch loss: 2.3712      Epoch average loss: 2.6463
Total step : 133200      Batch loss: 2.8878      Epoch average loss: 2.6462
Total step : 133300      Batch loss: 3.6664      Epoch average loss: 2.6463
Total step : 133400      Batch loss: 2.6650      Epoch average loss: 2.6461
Total step : 133500      Batch loss: 3.2248      Epoch average loss: 2.6460
Total step : 133600      Batch loss: 3.1672      Epoch average loss: 2.6459
Total step : 133700      Batch loss: 2.5085      Epoch average loss: 2.6459
Total step : 133800      Batch loss: 3.8696      Epoch average loss: 2.6459
Total step : 133900      Batch loss: 2.3622      Epoch average loss: 2.6458
Total step : 134000      Batch loss: 2.3758      Epoch average loss: 2.6456
Total step : 134100      Batch loss: 2.1613      Epoch average loss: 2.6455
Total step : 134200      Batch loss: 2.3236      Epoch average loss: 2.6454
Total step : 134300      Batch loss: 2.4571      Epoch average loss: 2.6453
Total step : 134400      Batch loss: 2.3668      Epoch average loss: 2.6451
Total step : 134500      Batch loss: 2.2230      Epoch average loss: 2.6450
Total step : 134600      Batch loss: 2.0434      Epoch average loss: 2.6448
Total step : 134700      Batch loss: 2.2072      Epoch average loss: 2.6446
Total step : 134800      Batch loss: 2.6139      Epoch average loss: 2.6444
Total step : 134900      Batch loss: 2.7971      Epoch average loss: 2.6441
Total step : 135000      Batch loss: 2.3355      Epoch average loss: 2.6439
Total step : 135100      Batch loss: 2.3718      Epoch average loss: 2.6438
Total step : 135200      Batch loss: 2.3539      Epoch average loss: 2.6437
Total step : 135300      Batch loss: 2.2746      Epoch average loss: 2.6436
Total step : 135400      Batch loss: 2.0918      Epoch average loss: 2.6436
Total step : 135500      Batch loss: 2.2519      Epoch average loss: 2.6436
Total step : 135600      Batch loss: 2.4148      Epoch average loss: 2.6436
Total step : 135700      Batch loss: 2.3482      Epoch average loss: 2.6435
Total step : 135800      Batch loss: 2.0917      Epoch average loss: 2.6435
Total step : 135900      Batch loss: 2.2746      Epoch average loss: 2.6433
Total step : 136000      Batch loss: 3.2519      Epoch average loss: 2.6431
Total step : 136100      Batch loss: 2.8651      Epoch average loss: 2.6430
Total step : 136200      Batch loss: 2.2436      Epoch average loss: 2.6430
Total step : 136300      Batch loss: 2.2500      Epoch average loss: 2.6428
Total step : 136400      Batch loss: 2.1058      Epoch average loss: 2.6427
Total step : 136500      Batch loss: 2.7925      Epoch average loss: 2.6426
Total step : 136600      Batch loss: 2.2229      Epoch average loss: 2.6426
Total step : 136700      Batch loss: 2.7538      Epoch average loss: 2.6425
Total step : 136800      Batch loss: 2.3634      Epoch average loss: 2.6422
Total step : 136900      Batch loss: 3.0575      Epoch average loss: 2.6421
Total step : 137000      Batch loss: 2.5803      Epoch average loss: 2.6419
Total step : 137100      Batch loss: 2.1805      Epoch average loss: 2.6418
Total step : 137200      Batch loss: 3.3948      Epoch average loss: 2.6417
Total step : 137300      Batch loss: 2.4969      Epoch average loss: 2.6417
Total step : 137400      Batch loss: 3.0255      Epoch average loss: 2.6417
Total step : 137500      Batch loss: 2.3150      Epoch average loss: 2.6416
Total step : 137600      Batch loss: 2.2682      Epoch average loss: 2.6415
Total step : 137700      Batch loss: 1.9887      Epoch average loss: 2.6413
Total step : 137800      Batch loss: 2.2557      Epoch average loss: 2.6412
Total step : 137900      Batch loss: 2.0695      Epoch average loss: 2.6411
Total step : 138000      Batch loss: 2.3453      Epoch average loss: 2.6410
Total step : 138100      Batch loss: 2.7110      Epoch average loss: 2.6411
Total step : 138200      Batch loss: 2.2046      Epoch average loss: 2.6410
Total step : 138300      Batch loss: 2.2572      Epoch average loss: 2.6408
Total step : 138400      Batch loss: 2.9488      Epoch average loss: 2.6406
Total step : 138500      Batch loss: 2.1610      Epoch average loss: 2.6404
Total step : 138600      Batch loss: 3.9874      Epoch average loss: 2.6403
Total step : 138700      Batch loss: 2.5186      Epoch average loss: 2.6401
Total step : 138800      Batch loss: 3.7244      Epoch average loss: 2.6401
Total step : 138900      Batch loss: 2.1352      Epoch average loss: 2.6400
Total step : 139000      Batch loss: 2.9027      Epoch average loss: 2.6400
Total step : 139100      Batch loss: 2.7623      Epoch average loss: 2.6399
Total step : 139200      Batch loss: 2.6621      Epoch average loss: 2.6398
Total step : 139300      Batch loss: 2.0882      Epoch average loss: 2.6396
Total step : 139400      Batch loss: 2.1975      Epoch average loss: 2.6397
Total step : 139500      Batch loss: 1.8453      Epoch average loss: 2.6395
Total step : 139600      Batch loss: 2.2775      Epoch average loss: 2.6394
Total step : 139700      Batch loss: 2.6204      Epoch average loss: 2.6393
Total step : 139800      Batch loss: 2.5938      Epoch average loss: 2.6391
Total step : 139900      Batch loss: 2.4116      Epoch average loss: 2.6390
Total step : 140000      Batch loss: 2.5521      Epoch average loss: 2.6389
Total step : 140100      Batch loss: 2.2070      Epoch average loss: 2.6388
Total step : 140200      Batch loss: 3.8675      Epoch average loss: 2.6387
Total step : 140300      Batch loss: 3.5855      Epoch average loss: 2.6386
Total step : 140400      Batch loss: 2.6227      Epoch average loss: 2.6384
Total step : 140500      Batch loss: 2.2637      Epoch average loss: 2.6383
Total step : 140600      Batch loss: 3.7451      Epoch average loss: 2.6383
Total step : 140700      Batch loss: 3.3438      Epoch average loss: 2.6382
Total step : 140800      Batch loss: 2.2982      Epoch average loss: 2.6380
Total step : 140900      Batch loss: 2.4825      Epoch average loss: 2.6379
Total step : 141000      Batch loss: 2.0685      Epoch average loss: 2.6377
Total step : 141100      Batch loss: 3.0935      Epoch average loss: 2.6377
Total step : 141200      Batch loss: 3.4900      Epoch average loss: 2.6377
Total step : 141300      Batch loss: 1.8449      Epoch average loss: 2.6375
Total step : 141400      Batch loss: 2.2829      Epoch average loss: 2.6374
Total step : 141500      Batch loss: 2.3030      Epoch average loss: 2.6372
Total step : 141600      Batch loss: 2.3446      Epoch average loss: 2.6371
Total step : 141700      Batch loss: 2.5524      Epoch average loss: 2.6370
Total step : 141800      Batch loss: 2.2605      Epoch average loss: 2.6369
Total step : 141900      Batch loss: 2.9906      Epoch average loss: 2.6367
Total step : 142000      Batch loss: 3.9917      Epoch average loss: 2.6367
Total step : 142100      Batch loss: 2.5111      Epoch average loss: 2.6367
Total step : 142200      Batch loss: 2.2894      Epoch average loss: 2.6365
Total step : 142300      Batch loss: 2.1619      Epoch average loss: 2.6364
Total step : 142400      Batch loss: 2.4134      Epoch average loss: 2.6362
Total step : 142500      Batch loss: 2.5258      Epoch average loss: 2.6360
Total step : 142600      Batch loss: 2.3857      Epoch average loss: 2.6360
Total step : 142700      Batch loss: 3.9143      Epoch average loss: 2.6359
Total step : 142800      Batch loss: 2.5364      Epoch average loss: 2.6358
Total step : 142900      Batch loss: 2.1863      Epoch average loss: 2.6357
Total step : 143000      Batch loss: 3.3258      Epoch average loss: 2.6357
Total step : 143100      Batch loss: 2.2920      Epoch average loss: 2.6356
Total step : 143200      Batch loss: 2.2699      Epoch average loss: 2.6354
Total step : 143300      Batch loss: 2.9423      Epoch average loss: 2.6352
Total step : 143400      Batch loss: 3.3467      Epoch average loss: 2.6352
Total step : 143500      Batch loss: 2.6138      Epoch average loss: 2.6350
Total step : 143600      Batch loss: 2.3221      Epoch average loss: 2.6348
Total step : 143700      Batch loss: 4.0209      Epoch average loss: 2.6348
Total step : 143800      Batch loss: 2.2508      Epoch average loss: 2.6347
Total step : 143900      Batch loss: 2.3041      Epoch average loss: 2.6346
Total step : 144000      Batch loss: 3.4078      Epoch average loss: 2.6343
Total step : 144100      Batch loss: 2.2947      Epoch average loss: 2.6342
Total step : 144200      Batch loss: 3.3380      Epoch average loss: 2.6342
Total step : 144300      Batch loss: 2.8583      Epoch average loss: 2.6342
Total step : 144400      Batch loss: 2.6776      Epoch average loss: 2.6342
Total step : 144500      Batch loss: 2.1743      Epoch average loss: 2.6340
Total step : 144600      Batch loss: 1.6952      Epoch average loss: 2.6339
Total step : 144700      Batch loss: 2.3592      Epoch average loss: 2.6339
Total step : 144800      Batch loss: 2.2627      Epoch average loss: 2.6338
Total step : 144900      Batch loss: 2.8945      Epoch average loss: 2.6336
Total step : 145000      Batch loss: 2.6405      Epoch average loss: 2.6336
Total step : 145100      Batch loss: 2.2376      Epoch average loss: 2.6334
Total step : 145200      Batch loss: 2.2107      Epoch average loss: 2.6333
Total step : 145300      Batch loss: 2.2397      Epoch average loss: 2.6331
Total step : 145400      Batch loss: 2.2601      Epoch average loss: 2.6331
Total step : 145500      Batch loss: 2.6887      Epoch average loss: 2.6330
Total step : 145600      Batch loss: 3.2330      Epoch average loss: 2.6329

-----Epoch 1 开始测试-----

Epoch: 1    BLEU: 0.2095

-----Epoch 2 开始训练-----

Total step : 145700      Batch loss: 2.5013      Epoch average loss: 2.5626
Total step : 145800      Batch loss: 2.0281      Epoch average loss: 2.5488
Total step : 145900      Batch loss: 2.4748      Epoch average loss: 2.5562
Total step : 146000      Batch loss: 2.3345      Epoch average loss: 2.5357
Total step : 146100      Batch loss: 2.1977      Epoch average loss: 2.5366
Total step : 146200      Batch loss: 2.0897      Epoch average loss: 2.5475
Total step : 146300      Batch loss: 2.5363      Epoch average loss: 2.5481
Total step : 146400      Batch loss: 2.2305      Epoch average loss: 2.5435
Total step : 146500      Batch loss: 3.0862      Epoch average loss: 2.5431
Total step : 146600      Batch loss: 2.2324      Epoch average loss: 2.5480
Total step : 146700      Batch loss: 2.0119      Epoch average loss: 2.5402
Total step : 146800      Batch loss: 3.3665      Epoch average loss: 2.5471
Total step : 146900      Batch loss: 3.9133      Epoch average loss: 2.5463
Total step : 147000      Batch loss: 2.1735      Epoch average loss: 2.5441
Total step : 147100      Batch loss: 2.1079      Epoch average loss: 2.5403
Total step : 147200      Batch loss: 2.5112      Epoch average loss: 2.5394
Total step : 147300      Batch loss: 3.5488      Epoch average loss: 2.5422
Total step : 147400      Batch loss: 2.1367      Epoch average loss: 2.5424
Total step : 147500      Batch loss: 2.5378      Epoch average loss: 2.5420
Total step : 147600      Batch loss: 2.7733      Epoch average loss: 2.5430
Total step : 147700      Batch loss: 2.4668      Epoch average loss: 2.5446
Total step : 147800      Batch loss: 2.5766      Epoch average loss: 2.5441
Total step : 147900      Batch loss: 2.7418      Epoch average loss: 2.5414
Total step : 148000      Batch loss: 3.1492      Epoch average loss: 2.5387
Total step : 148100      Batch loss: 2.9388      Epoch average loss: 2.5395
Total step : 148200      Batch loss: 2.6120      Epoch average loss: 2.5416
Total step : 148300      Batch loss: 2.2495      Epoch average loss: 2.5422
Total step : 148400      Batch loss: 2.2632      Epoch average loss: 2.5402
Total step : 148500      Batch loss: 2.4171      Epoch average loss: 2.5396
Total step : 148600      Batch loss: 2.9311      Epoch average loss: 2.5400
Total step : 148700      Batch loss: 2.5360      Epoch average loss: 2.5423
Total step : 148800      Batch loss: 2.1754      Epoch average loss: 2.5415
Total step : 148900      Batch loss: 2.2433      Epoch average loss: 2.5406
Total step : 149000      Batch loss: 2.3934      Epoch average loss: 2.5412
Total step : 149100      Batch loss: 2.3573      Epoch average loss: 2.5404
Total step : 149200      Batch loss: 2.2591      Epoch average loss: 2.5403
Total step : 149300      Batch loss: 2.1379      Epoch average loss: 2.5413
Total step : 149400      Batch loss: 3.3383      Epoch average loss: 2.5429
Total step : 149500      Batch loss: 3.2590      Epoch average loss: 2.5421
Total step : 149600      Batch loss: 2.2037      Epoch average loss: 2.5413
Total step : 149700      Batch loss: 2.2586      Epoch average loss: 2.5414
Total step : 149800      Batch loss: 1.6001      Epoch average loss: 2.5414
Total step : 149900      Batch loss: 2.0848      Epoch average loss: 2.5412
Total step : 150000      Batch loss: 2.7035      Epoch average loss: 2.5429
Total step : 150100      Batch loss: 2.8361      Epoch average loss: 2.5433
Total step : 150200      Batch loss: 2.3124      Epoch average loss: 2.5437
Total step : 150300      Batch loss: 2.3448      Epoch average loss: 2.5432
Total step : 150400      Batch loss: 2.4101      Epoch average loss: 2.5423
Total step : 150500      Batch loss: 2.7921      Epoch average loss: 2.5420
Total step : 150600      Batch loss: 3.1091      Epoch average loss: 2.5422
Total step : 150700      Batch loss: 2.2416      Epoch average loss: 2.5424
Total step : 150800      Batch loss: 2.0149      Epoch average loss: 2.5434
Total step : 150900      Batch loss: 2.0211      Epoch average loss: 2.5422
Total step : 151000      Batch loss: 3.4791      Epoch average loss: 2.5421
Total step : 151100      Batch loss: 2.5747      Epoch average loss: 2.5408
Total step : 151200      Batch loss: 2.1382      Epoch average loss: 2.5426
Total step : 151300      Batch loss: 2.3898      Epoch average loss: 2.5412
Total step : 151400      Batch loss: 2.2843      Epoch average loss: 2.5408
Total step : 151500      Batch loss: 2.1799      Epoch average loss: 2.5410
Total step : 151600      Batch loss: 4.0440      Epoch average loss: 2.5408
Total step : 151700      Batch loss: 3.8671      Epoch average loss: 2.5422
Total step : 151800      Batch loss: 2.3069      Epoch average loss: 2.5418
Total step : 151900      Batch loss: 2.3934      Epoch average loss: 2.5414
Total step : 152000      Batch loss: 2.0207      Epoch average loss: 2.5418
Total step : 152100      Batch loss: 2.2859      Epoch average loss: 2.5423
Total step : 152200      Batch loss: 2.0979      Epoch average loss: 2.5417
Total step : 152300      Batch loss: 3.5054      Epoch average loss: 2.5418
Total step : 152400      Batch loss: 2.2291      Epoch average loss: 2.5414
Total step : 152500      Batch loss: 2.5595      Epoch average loss: 2.5406
Total step : 152600      Batch loss: 3.1375      Epoch average loss: 2.5413
Total step : 152700      Batch loss: 3.7483      Epoch average loss: 2.5420
Total step : 152800      Batch loss: 2.1552      Epoch average loss: 2.5417
Total step : 152900      Batch loss: 2.1168      Epoch average loss: 2.5409
Total step : 153000      Batch loss: 2.0655      Epoch average loss: 2.5408
Total step : 153100      Batch loss: 3.2526      Epoch average loss: 2.5407
Total step : 153200      Batch loss: 2.1735      Epoch average loss: 2.5407
Total step : 153300      Batch loss: 2.3476      Epoch average loss: 2.5416
Total step : 153400      Batch loss: 2.7448      Epoch average loss: 2.5423
Total step : 153500      Batch loss: 3.5013      Epoch average loss: 2.5418
Total step : 153600      Batch loss: 2.5156      Epoch average loss: 2.5414
Total step : 153700      Batch loss: 3.0706      Epoch average loss: 2.5403
Total step : 153800      Batch loss: 3.8346      Epoch average loss: 2.5417
Total step : 153900      Batch loss: 3.4367      Epoch average loss: 2.5417
Total step : 154000      Batch loss: 2.0184      Epoch average loss: 2.5414
Total step : 154100      Batch loss: 2.1733      Epoch average loss: 2.5414
Total step : 154200      Batch loss: 2.2116      Epoch average loss: 2.5401
Total step : 154300      Batch loss: 2.5274      Epoch average loss: 2.5400
Total step : 154400      Batch loss: 1.9690      Epoch average loss: 2.5395
Total step : 154500      Batch loss: 1.9731      Epoch average loss: 2.5396
Total step : 154600      Batch loss: 2.5055      Epoch average loss: 2.5399
Total step : 154700      Batch loss: 2.4059      Epoch average loss: 2.5402
Total step : 154800      Batch loss: 2.2531      Epoch average loss: 2.5397
Total step : 154900      Batch loss: 3.7362      Epoch average loss: 2.5404
Total step : 155000      Batch loss: 2.3433      Epoch average loss: 2.5402
Total step : 155100      Batch loss: 2.1320      Epoch average loss: 2.5396
Total step : 155200      Batch loss: 2.3667      Epoch average loss: 2.5399
Total step : 155300      Batch loss: 2.4131      Epoch average loss: 2.5402
Total step : 155400      Batch loss: 3.8379      Epoch average loss: 2.5408
Total step : 155500      Batch loss: 2.2573      Epoch average loss: 2.5407
Total step : 155600      Batch loss: 2.2412      Epoch average loss: 2.5410
Total step : 155700      Batch loss: 3.9607      Epoch average loss: 2.5413
Total step : 155800      Batch loss: 2.7138      Epoch average loss: 2.5410
